16	0.78	998	0.0223978	0.0171182
16	0.79	1000	0.022019	0.016971
16	0.8	1000	0.021798	0.016878
16	0.81	1000	0.021425	0.016732
16	0.82	1000	0.02096	0.016608
16	0.83	1000	0.020781	0.016526
16	0.84	1000	0.0205	0.016423
16	0.85	1000	0.020167	0.016296
16	0.86	1000	0.019906	0.016257
16	0.87	1000	0.019677	0.016159
16	0.88	1000	0.019448	0.016102
16	0.89	1000	0.019226	0.016063
16	0.9	1000	0.018975	0.016039
16	0.91	1000	0.01872	0.016025
16	0.92	1000	0.018516	0.01601
16	0.93	1000	0.018288	0.016
16	0.94	1000	0.018087	0.016
16	0.95	1000	0.017892	0.016
16	0.96	1000	0.017649	0.016
16	0.97	1000	0.017387	0.016
16	0.98	1000	0.017176	0.016
16	0.99	1000	0.016949	0.016
32	0.1	0	0	0
32	0.11	0	0	0
32	0.12	0	0	0
32	0.13	0	0	0
32	0.14	0	0	0
32	0.15	0	0	0
32	0.16	0	0	0
32	0.17	0	0	0
32	0.18	0	0	0
32	0.19	0	0	0
32	0.2	0	0	0
32	0.21	0	0	0
32	0.22	0	0	0
32	0.23	0	0	0
32	0.24	0	0	0
32	0.25	0	0	0
32	0.26	0	0	0
32	0.27	0	0	0
32	0.28	0	0	0
32	0.29	0	0	0
32	0.3	0	0	0
32	0.31	0	0	0
32	0.32	0	0	0
32	0.33	0	0	0
32	0.34	0	0	0
32	0.35	0	0	0
32	0.36	0	0	0
32	0.37	0	0	0
32	0.38	0	0	0
32	0.39	0	0	0
32	0.4	0	0	0
32	0.41	0	0	0
32	0.42	0	0	0
32	0.43	0	0	0
32	0.44	0	0	0
32	0.45	1	0.049	0.042
32	0.46	2	0.071	0.0615
32	0.47	1	0.045	0.044
32	0.48	3	0.0613333	0.0573333
32	0.49	4	0.057	0.053
32	0.5	10	0.0543	0.0504
32	0.51	20	0.0605	0.0536
32	0.52	36	0.0579444	0.0503333
32	0.53	51	0.0610588	0.0514706
32	0.54	80	0.0585375	0.0497
32	0.55	132	0.0616364	0.0503939
32	0.56	206	0.0615049	0.0490097
32	0.57	266	0.0622481	0.048782
32	0.58	417	0.062271	0.0485779
32	0.59	502	0.0634044	0.0480159
32	0.6	554	0.0624007	0.0466227
32	0.61	689	0.062225	0.0459434
32	0.62	772	0.0620972	0.0453057
32	0.63	845	0.0598533	0.0439361
32	0.64	908	0.0594064	0.0431883
32	0.65	940	0.0581628	0.0422638
32	0.66	963	0.0564829	0.0413593
32	0.67	977	0.054911	0.0401965
32	0.68	987	0.0538014	0.0397406
32	0.69	993	0.0519295	0.0389909
32	0.7	999	0.0505395	0.0382683
32	0.71	999	0.0496977	0.0378078
32	0.72	997	0.048328	0.0372156
32	0.73	1000	0.047262	0.036945
32	0.74	1000	0.046356	0.036305
32	0.75	999	0.0452683	0.036025
32	0.76	1000	0.044199	0.035579
32	0.77	1000	0.043564	0.035281
32	0.78	1000	0.042914	0.034952
32	0.79	1000	0.042227	0.034681
32	0.8	1000	0.041663	0.034388
32	0.81	1000	0.040977	0.03413
32	0.82	1000	0.040415	0.03391
32	0.83	1000	0.039917	0.033642
32	0.84	1000	0.03948	0.033411
32	0.85	1000	0.038833	0.033214
32	0.86	1000	0.038368	0.03303
32	0.87	1000	0.037979	0.032812
32	0.88	1000	0.037538	0.032642
32	0.89	1000	0.03724	0.032513
32	0.9	1000	0.036819	0.032346
32	0.91	1000	0.036447	0.032224
32	0.92	1000	0.036045	0.032082
32	0.93	1000	0.035668	0.032033
32	0.94	1000	0.035375	0.032013
32	0.95	1000	0.034975	0.032002
32	0.96	1000	0.034571	0.032
32	0.97	1000	0.034255	0.032
32	0.98	1000	0.033839	0.032
32	0.99	1000	0.033262	0.032
64	0.1	0	0	0
64	0.11	0	0	0
64	0.12	0	0	0
64	0.13	0	0	0
64	0.14	0	0	0
64	0.15	0	0	0
64	0.16	0	0	0
64	0.17	0	0	0
64	0.18	0	0	0
64	0.19	0	0	0
64	0.2	0	0	0
64	0.21	0	0	0
64	0.22	0	0	0
64	0.23	0	0	0
64	0.24	0	0	0
64	0.25	0	0	0
64	0.26	0	0	0
64	0.27	0	0	0
64	0.28	0	0	0
64	0.29	0	0	0
64	0.3	0	0	0
64	0.31	0	0	0
64	0.32	0	0	0
64	0.33	0	0	0
64	0.34	0	0	0
64	0.35	0	0	0
64	0.36	0	0	0
64	0.37	0	0	0
64	0.38	0	0	0
64	0.39	0	0	0
64	0.4	0	0	0
64	0.41	0	0	0
64	0.42	0	0	0
64	0.43	0	0	0
64	0.44	0	0	0
64	0.45	0	0	0
64	0.46	0	0	0
64	0.47	0	0	0
64	0.48	0	0	0
64	0.49	0	0	0
64	0.5	0	0	0
64	0.51	1	0.116	0.11
64	0.52	0	0	0
64	0.53	1	0.096	0.094
64	0.54	13	0.140308	0.112077
64	0.55	46	0.124261	0.109543
64	0.56	82	0.137537	0.112085
64	0.57	173	0.135601	0.108965
64	0.58	296	0.137088	0.108233
64	0.59	500	0.1388	0.105546
64	0.6	599	0.136534	0.101424
64	0.61	787	0.134072	0.0986506
64	0.62	859	0.129664	0.094702
64	0.63	944	0.125538	0.0916706
64	0.64	981	0.121242	0.0887574
64	0.65	994	0.115124	0.0861227
64	0.66	996	0.110274	0.0836837
64	0.67	1000	0.105659	0.082192
64	0.68	1000	0.10207	0.080487
64	0.69	1000	0.09859	0.079034
64	0.7	1000	0.096042	0.077912
64	0.71	1000	0.093706	0.076778
64	0.72	1000	0.091419	0.075883
64	0.73	1000	0.089479	0.07484
64	0.74	1000	0.08758	0.074076
64	0.75	1000	0.085921	0.073139
64	0.76	1000	0.084546	0.072544
64	0.77	1000	0.083286	0.07178
64	0.78	1000	0.081974	0.071137
64	0.79	1000	0.08084	0.07047
64	0.8	1000	0.079828	0.069987
64	0.81	1000	0.078783	0.069466
64	0.82	1000	0.077819	0.068833
64	0.83	1000	0.076919	0.068465
64	0.84	1000	0.076159	0.067876
64	0.85	1000	0.075195	0.067436
64	0.86	1000	0.074544	0.067083
64	0.87	1000	0.073762	0.066651
64	0.88	1000	0.07291	0.066231
64	0.89	1000	0.07236	0.065837
64	0.9	1000	0.07167	0.06551
64	0.91	1000	0.071018	0.06516
64	0.92	1000	0.070409	0.064898
64	0.93	1000	0.069822	0.064543
64	0.94	1000	0.069179	0.064283
64	0.95	1000	0.068563	0.064087
64	0.96	1000	0.068021	0.06401
64	0.97	1000	0.06738	0.064001
64	0.98	1000	0.066772	0.064
64	0.99	1000	0.066014	0.064
128	0.1	0	0	0
128	0.11	0	0	0
128	0.12	0	0	0
128	0.13	0	0	0
128	0.14	0	0	0
128	0.15	0	0	0
128	0.16	0	0	0
128	0.17	0	0	0
128	0.18	0	0	0
128	0.19	0	0	0
128	0.2	0	0	0
128	0.21	0	0	0
128	0.22	0	0	0
128	0.23	0	0	0
128	0.24	0	0	0
128	0.25	0	0	0
128	0.26	0	0	0
128	0.27	0	0	0
128	0.28	0	0	0
128	0.29	0	0	0
128	0.3	0	0	0
128	0.31	0	0	0
128	0.32	0	0	0
128	0.33	0	0	0
128	0.34	0	0	0
128	0.35	0	0	0
128	0.36	0	0	0
128	0.37	0	0	0
128	0.38	0	0	0
128	0.39	0	0	0
128	0.4	0	0	0
128	0.41	0	0	0
128	0.42	0	0	0
128	0.43	0	0	0
128	0.44	0	0	0
128	0.45	0	0	0
128	0.46	0	0	0
128	0.47	0	0	0
128	0.48	0	0	0
128	0.49	0	0	0
128	0.5	0	0	0
128	0.51	0	0	0
128	0.52	0	0	0
128	0.53	0	0	0
128	0.54	0	0	0
128	0.55	3	0.282667	0.228
128	0.56	8	0.2945	0.247375
128	0.57	58	0.295897	0.245948
128	0.58	175	0.292874	0.237657
128	0.59	387	0.298597	0.2327
128	0.6	737	0.299858	0.219623
128	0.61	903	0.285133	0.207581
128	0.62	967	0.267034	0.194819
128	0.63	994	0.245878	0.185373
128	0.64	998	0.231015	0.179007
128	0.65	1000	0.21801	0.174118
128	0.66	1000	0.207481	0.169798
128	0.67	1000	0.199594	0.166149
128	0.68	1000	0.193252	0.163435
128	0.69	1000	0.187367	0.160392
128	0.7	1000	0.182226	0.157998
128	0.71	1000	0.178318	0.155776
128	0.72	1000	0.174758	0.153888
128	0.73	1000	0.171554	0.151832
128	0.74	1000	0.168495	0.150187
128	0.75	1000	0.165603	0.148517
128	0.76	1000	0.163209	0.146958
128	0.77	1000	0.160864	0.145477
128	0.78	1000	0.158728	0.144115
128	0.79	1000	0.156866	0.142882
128	0.8	1000	0.154908	0.141715
128	0.81	1000	0.153147	0.140602
128	0.82	1000	0.151543	0.139469
128	0.83	1000	0.149874	0.138389
128	0.84	1000	0.148395	0.137412
128	0.85	1000	0.147063	0.136465
128	0.86	1000	0.145654	0.135518
128	0.87	1000	0.144322	0.134673
128	0.88	1000	0.143047	0.133798
128	0.89	1000	0.141863	0.133046
128	0.9	1000	0.140784	0.132227
128	0.91	1000	0.139623	0.131525
128	0.92	1000	0.138525	0.130902
128	0.93	1000	0.137443	0.130222
128	0.94	1000	0.136361	0.129614
128	0.95	1000	0.135325	0.129001
128	0.96	1000	0.134263	0.12848
128	0.97	1000	0.133215	0.128078
128	0.98	1000	0.132099	0.128
128	0.99	1000	0.130948	0.128
256	0.1	0	0	0
256	0.11	0	0	0
256	0.12	0	0	0
256	0.13	0	0	0
256	0.14	0	0	0
256	0.15	0	0	0
256	0.16	0	0	0
256	0.17	0	0	0
256	0.18	0	0	0
256	0.19	0	0	0
256	0.2	0	0	0
256	0.21	0	0	0
256	0.22	0	0	0
256	0.23	0	0	0
256	0.24	0	0	0
256	0.25	0	0	0
256	0.26	0	0	0
256	0.27	0	0	0
256	0.28	0	0	0
256	0.29	0	0	0
256	0.3	0	0	0
256	0.31	0	0	0
256	0.32	0	0	0
256	0.33	0	0	0
256	0.34	0	0	0
256	0.35	0	0	0
256	0.36	0	0	0
256	0.37	0	0	0
256	0.38	0	0	0
256	0.39	0	0	0
256	0.4	0	0	0
256	0.41	0	0	0
256	0.42	0	0	0
256	0.43	0	0	0
256	0.44	0	0	0
256	0.45	0	0	0
256	0.46	0	0	0
256	0.47	0	0	0
256	0.48	0	0	0
256	0.49	0	0	0
256	0.5	0	0	0
256	0.51	0	0	0
256	0.52	0	0	0
256	0.53	0	0	0
256	0.54	0	0	0
256	0.55	0	0	0
256	0.56	0	0	0
256	0.57	3	0.575667	0.538667
256	0.58	65	0.673277	0.561031
256	0.59	366	0.67532	0.513382
256	0.6	828	0.638482	0.467895
256	0.61	979	0.574383	0.423008
256	0.62	999	0.505439	0.392982
256	0.63	1000	0.460172	0.374637
256	0.64	1000	0.431586	0.362278
256	0.65	1000	0.410402	0.35201
256	0.66	1000	0.393812	0.343543
256	0.67	1000	0.380806	0.336521
256	0.68	1000	0.369613	0.33017
256	0.69	1000	0.359701	0.324461
256	0.7	1000	0.351868	0.319319
256	0.71	1000	0.344986	0.314979
256	0.72	1000	0.338577	0.310631
256	0.73	1000	0.332479	0.306726
256	0.74	1000	0.327204	0.303244
256	0.75	1000	0.322785	0.299822
256	0.76	1000	0.318223	0.296792
256	0.77	1000	0.314217	0.293914
256	0.78	1000	0.310431	0.291109
256	0.79	1000	0.306651	0.288272
256	0.8	1000	0.303349	0.28593
256	0.81	1000	0.300283	0.283486
256	0.82	1000	0.297283	0.281309
256	0.83	1000	0.294573	0.279138
256	0.84	1000	0.291817	0.277123
256	0.85	1000	0.289202	0.275141
256	0.86	1000	0.286761	0.27329
256	0.87	1000	0.284425	0.271554
256	0.88	1000	0.282177	0.269811
256	0.89	1000	0.279949	0.268133
256	0.9	1000	0.277744	0.266492
256	0.91	1000	0.275815	0.265018
256	0.92	1000	0.273753	0.26354
256	0.93	1000	0.271819	0.262105
256	0.94	1000	0.26991	0.260781
256	0.95	1000	0.26803	0.259489
256	0.96	1000	0.266166	0.258298
256	0.97	1000	0.264265	0.257185
256	0.98	1000	0.262319	0.256237
256	0.99	1000	0.260228	0.256
